,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
182,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
183,161,Joe Reaves,SF,23,PHO,7,,38,6,11,.545,,,,6,11,.545,.545,4,11,.364,2,6,8,1,0,2,,6,16,1974
184,162,Willis Reed*,C,31,NYK,19,,500,84,184,.457,,,,84,184,.457,.457,42,53,.792,47,94,141,30,12,21,,49,210,1974
185,163,Tom Riker,C,23,NYK,17,,57,13,29,.448,,,,13,29,.448,.448,12,17,.706,9,6,15,3,0,0,,6,38,1974
186,164,Pat Riley*,SG,28,LAL,72,,1361,287,667,.430,,,,287,667,.430,.430,110,144,.764,38,90,128,148,54,3,,173,684,1974
187,165,Ron Riley,PF,23,TOT,48,,591,81,202,.401,,,,81,202,.401,.401,24,38,.632,48,129,177,37,18,24,,95,186,1974
188,165,Ron Riley,PF,23,KCO,12,,170,24,57,.421,,,,24,57,.421,.421,14,24,.583,13,43,56,8,3,2,,27,62,1974
189,165,Ron Riley,PF,23,HOU,36,,421,57,145,.393,,,,57,145,.393,.393,10,14,.714,35,86,121,29,15,22,,68,124,1974
190,166,Rich Rinaldi,SG,24,CAP,7,,48,3,22,.136,,,,3,22,.136,.136,3,4,.750,2,5,7,10,3,1,,7,9,1974
191,167,Mike Riordan,SF,28,CAP,81,,3230,577,1223,.472,,,,577,1223,.472,.472,136,174,.782,120,260,380,264,102,14,,237,1290,1974
192,168,Rick Roberson,C,26,POR,69,,2060,364,797,.457,,,,364,797,.457,.457,205,316,.649,251,450,701,133,65,55,,252,933,1974
193,169,Oscar Robertson*,PG,35,MIL,70,,2477,338,772,.438,,,,338,772,.438,.438,212,254,.835,71,208,279,446,77,4,,132,888,1974
194,170,Curtis Rowe,PF,24,DET,82,,2499,380,769,.494,,,,380,769,.494,.494,118,169,.698,167,348,515,136,49,36,,177,878,1974
195,171,Paul Ruffner,C,25,BUF,20,,51,11,27,.407,,,,11,27,.407,.407,8,13,.615,4,7,11,0,1,1,,10,30,1974
196,172,Bob Rule,C,29,CLE,26,,540,76,192,.396,,,,76,192,.396,.396,34,46,.739,43,60,103,47,12,10,,71,186,1974
197,173,Cazzie Russell,SF,29,GSW,82,,2574,738,1531,.482,,,,738,1531,.482,.482,208,249,.835,142,211,353,192,54,17,,194,1684,1974
198,174,Dale Schlueter,C,28,ATL,57,,547,63,135,.467,,,,63,135,.467,.467,38,50,.760,54,101,155,45,25,22,,84,164,1974
199,175,Charlie Scott*,PG,25,PHO,52,,2003,538,1171,.459,,,,538,1171,.459,.459,246,315,.781,64,158,222,271,99,22,,194,1322,1974
200,176,Mark Sibley,SG,23,POR,28,,124,20,56,.357,,,,20,56,.357,.357,6,7,.857,9,16,25,13,4,1,,23,46,1974
201,177,Paul Silas,PF,30,BOS,82,,2599,340,772,.440,,,,340,772,.440,.440,264,337,.783,334,581,915,186,63,20,,246,944,1974
202,178,Jerry Sloan*,SG,31,CHI,77,,2860,412,921,.447,,,,412,921,.447,.447,194,273,.711,150,406,556,149,183,10,,273,1018,1974
203,179,Bingo Smith,SF,27,CLE,82,,2612,536,1179,.455,,,,536,1179,.455,.455,139,169,.822,134,301,435,198,89,30,,242,1211,1974
204,180,Elmore Smith,C,24,LAL,81,,2922,434,949,.457,,,,434,949,.457,.457,147,249,.590,204,702,906,150,71,393,,309,1015,1974
205,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
206,181,Greg Smith,SF,27,POR,67,,878,99,228,.434,,,,99,228,.434,.434,48,79,.608,65,124,189,78,41,6,,126,246,1974
207,182,Randy Smith,SG,25,BUF,82,,2745,531,1079,.492,,,,531,1079,.492,.492,205,288,.712,87,228,315,383,203,4,,261,1267,1974
208,183,Dick Snyder,SG,29,SEA,74,,2670,572,1189,.481,,,,572,1189,.481,.481,194,224,.866,90,216,306,265,90,26,,257,1338,1974
209,184,Bud Stallworth,SF,24,SEA,67,,1019,188,479,.392,,,,188,479,.392,.392,48,77,.623,51,123,174,33,21,12,,129,424,1974
210,185,Dave Stallworth,SF,32,CAP,45,,458,75,187,.401,,,,75,187,.401,.401,47,55,.855,52,73,125,25,28,4,,61,197,1974
211,186,Larry Steele,SG,24,POR,81,,2648,325,680,.478,,,,325,680,.478,.478,135,171,.789,89,221,310,323,217,32,,295,785,1974
212,187,Chuck Terry,SF,23,MIL,7,,32,4,12,.333,,,,4,12,.333,.333,0,0,,1,2,3,4,2,0,,4,8,1974
213,188,Justus Thigpen,SG,26,KCO,1,,2,1,3,.333,,,,1,3,.333,.333,0,0,,1,0,1,0,0,0,,0,2,1974
214,189,Nate Thurmond*,C,32,GSW,62,,2463,308,694,.444,,,,308,694,.444,.444,191,287,.666,249,629,878,165,41,179,,179,807,1974
215,190,Rudy Tomjanovich*,SF,25,HOU,80,,3227,788,1470,.536,,,,788,1470,.536,.536,385,454,.848,230,487,717,250,89,66,,230,1961,1974
216,191,George Trapp,PF,25,DET,82,,1489,333,693,.481,,,,333,693,.481,.481,99,134,.739,97,216,313,81,47,33,,226,765,1974
217,192,John Tschogl,SF,23,ATL,64,,499,59,166,.355,,,,59,166,.355,.355,10,17,.588,33,43,76,33,17,20,,69,128,1974
218,193,Wes Unseld*,C,27,CAP,56,,1727,146,333,.438,,,,146,333,.438,.438,36,55,.655,152,365,517,159,56,16,,121,328,1974
219,194,Dick Van Arsdale,SG,30,PHO,78,,2832,514,1028,.500,,,,514,1028,.500,.500,361,423,.853,66,155,221,324,96,17,,241,1389,1974
220,195,Tom Van Arsdale,SF,30,PHI,78,,3041,614,1433,.428,,,,614,1433,.428,.428,298,350,.851,88,305,393,202,62,3,,300,1526,1974
221,196,Norm Van Lier,PG,26,CHI,80,,2863,427,1051,.406,,,,427,1051,.406,.406,288,370,.778,114,263,377,548,162,7,,282,1142,1974
222,197,Bob Verga,SG,28,POR,21,,216,42,93,.452,,,,42,93,.452,.452,20,32,.625,11,7,18,17,12,0,,22,104,1974
223,198,Neal Walk,C,25,PHO,82,,2549,573,1245,.460,,,,573,1245,.460,.460,235,297,.791,235,602,837,331,73,57,,255,1381,1974
224,199,Chet Walker*,SF,33,CHI,82,,2661,572,1178,.486,,,,572,1178,.486,.486,439,502,.875,131,275,406,200,68,4,,201,1583,1974
225,200,Jimmy Walker,SG,29,TOT,75,,2958,582,1240,.469,,,,582,1240,.469,.469,273,333,.820,39,165,204,307,81,9,,170,1437,1974
226,200,Jimmy Walker,SG,29,HOU,3,,38,7,12,.583,,,,7,12,.583,.583,0,1,.000,0,2,2,4,0,0,,4,14,1974
227,200,Jimmy Walker,SG,29,KCO,72,,2920,575,1228,.468,,,,575,1228,.468,.468,273,332,.822,39,163,202,303,81,9,,166,1423,1974
228,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
229,201,Cornell Warner,C,25,TOT,72,,1405,174,349,.499,,,,174,349,.499,.499,85,114,.746,106,291,397,71,27,42,,204,433,1974
230,201,Cornell Warner,C,25,CLE,5,,49,2,13,.154,,,,2,13,.154,.154,4,4,1.000,5,12,17,4,0,2,,7,8,1974
231,201,Cornell Warner,C,25,MIL,67,,1356,172,336,.512,,,,172,336,.512,.512,81,110,.736,101,279,380,67,27,40,,197,425,1974
232,202,John Warren,SG,26,CLE,69,,790,132,291,.454,,,,132,291,.454,.454,35,41,.854,42,86,128,62,27,6,,117,299,1974
233,203,Jim Washington,PF,30,ATL,73,,2519,297,612,.485,,,,297,612,.485,.485,134,196,.684,207,528,735,156,49,74,,249,728,1974
234,204,Kermit Washington,PF,22,LAL,45,,400,73,151,.483,,,,73,151,.483,.483,26,49,.531,62,85,147,19,21,18,,77,172,1974
235,205,Slick Watts,PG,22,SEA,62,,1424,198,510,.388,,,,198,510,.388,.388,100,155,.645,72,110,182,351,115,13,,207,496,1974
236,206,Nick Weatherspoon,SF,23,CAP,65,,1216,199,483,.412,,,,199,483,.412,.412,96,139,.691,133,264,397,38,48,16,,179,494,1974
237,207,Bob Weiss,SG,31,CHI,79,,1708,263,564,.466,,,,263,564,.466,.466,142,170,.835,32,71,103,303,104,12,,156,668,1974
238,208,Walt Wesley,C,29,CAP,39,,400,71,151,.470,,,,71,151,.470,.470,26,43,.605,63,73,136,14,9,20,,74,168,1974
239,209,Jerry West*,PG,35,LAL,31,,967,232,519,.447,,,,232,519,.447,.447,165,198,.833,30,86,116,206,81,23,,80,629,1974
240,210,Paul Westphal*,SG,23,BOS,82,,1165,238,475,.501,,,,238,475,.501,.501,112,153,.732,49,94,143,171,39,34,,173,588,1974
241,211,John Wetzel,SG,29,ATL,70,,1232,107,252,.425,,,,107,252,.425,.425,41,57,.719,39,131,170,138,73,19,,147,255,1974
242,212,Jo Jo White*,PG,27,BOS,82,,3238,649,1445,.449,,,,649,1445,.449,.449,190,227,.837,100,251,351,448,105,25,,185,1488,1974
243,213,Sidney Wicks,PF,24,POR,75,,2853,685,1492,.459,,,,685,1492,.459,.459,314,412,.762,196,488,684,326,90,63,,214,1684,1974
244,214,Lenny Wilkens*,PG,36,CLE,74,,2483,462,994,.465,,,,462,994,.465,.465,289,361,.801,80,197,277,522,97,17,,165,1213,1974
245,215,Art Williams,PG,34,BOS,67,,617,73,168,.435,,,,73,168,.435,.435,27,32,.844,20,95,115,163,44,3,,100,173,1974
246,216,Milt Williams,PG,28,SEA,53,,505,62,149,.416,,,,62,149,.416,.416,41,63,.651,19,28,47,103,25,0,,82,165,1974
247,217,Nate Williams,SF,23,KCO,82,,2513,538,1165,.462,,,,538,1165,.462,.462,193,236,.818,118,226,344,182,149,34,,290,1269,1974
248,218,Ron Williams,PG,29,MIL,71,,1130,192,393,.489,,,,192,393,.489,.489,60,68,.882,19,50,69,153,49,2,,114,444,1974
249,219,Lee Winfield,PG,26,BUF,36,,433,37,105,.352,,,,37,105,.352,.352,33,52,.635,19,24,43,47,15,5,,42,107,1974
250,220,Harthorne Wingo,PF,26,NYK,60,,536,82,172,.477,,,,82,172,.477,.477,48,76,.632,72,94,166,25,7,14,,85,212,1974
251,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1974
252,221,Luke Witte,C,23,CLE,57,,728,105,243,.432,,,,105,243,.432,.432,46,62,.742,80,147,227,41,8,22,,91,256,1974
253,222,Dave Wohl,PG,24,TOT,67,,1055,121,277,.437,,,,121,277,.437,.437,75,102,.735,11,35,46,236,76,2,,136,317,1974
254,222,Dave Wohl,PG,24,BUF,41,,606,60,150,.400,,,,60,150,.400,.400,42,60,.700,7,22,29,127,33,1,,72,162,1974
255,222,Dave Wohl,PG,24,HOU,26,,449,61,127,.480,,,,61,127,.480,.480,33,42,.786,4,13,17,109,43,1,,64,155,1974
