,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
192,157,Mike Riordan,SF,26,TOT,58,,1377,233,499,.467,,,,233,499,.467,.467,84,124,.677,,,128,126,,,,129,550,1972
193,157,Mike Riordan,SF,26,NYK,4,,33,4,11,.364,,,,4,11,.364,.364,0,1,.000,,,1,2,,,,2,8,1972
194,157,Mike Riordan,SF,26,BAL,54,,1344,229,488,.469,,,,229,488,.469,.469,84,123,.683,,,127,124,,,,127,542,1972
195,158,Rick Roberson,PF,24,CLE,63,,2207,304,688,.442,,,,304,688,.442,.442,215,366,.587,,,801,109,,,,251,823,1972
196,159,Oscar Robertson*,PG,33,MIL,64,,2390,419,887,.472,,,,419,887,.472,.472,276,330,.836,,,323,491,,,,116,1114,1972
197,160,Flynn Robinson,SG,30,LAL,64,,1007,262,535,.490,,,,262,535,.490,.490,111,129,.860,,,115,138,,,,139,635,1972
198,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
199,161,Curtis Rowe,PF,22,DET,82,,2661,369,802,.460,,,,369,802,.460,.460,192,287,.669,,,699,99,,,,171,930,1972
200,162,Bob Rule,C,27,TOT,76,,2230,461,1058,.436,,,,461,1058,.436,.436,226,335,.675,,,534,116,,,,189,1148,1972
201,162,Bob Rule,C,27,SEA,16,,243,45,124,.363,,,,45,124,.363,.363,23,43,.535,,,55,6,,,,27,113,1972
202,162,Bob Rule,C,27,PHI,60,,1987,416,934,.445,,,,416,934,.445,.445,203,292,.695,,,479,110,,,,162,1035,1972
203,163,Cazzie Russell,SF,27,GSW,79,,2902,689,1514,.455,,,,689,1514,.455,.455,315,378,.833,,,428,248,,,,176,1693,1972
204,164,Tom Sanders*,SF,33,BOS,82,,1631,215,524,.410,,,,215,524,.410,.410,111,136,.816,,,353,98,,,,257,541,1972
205,165,Dale Schlueter,C,26,POR,81,,2693,353,672,.525,,,,353,672,.525,.525,241,326,.739,,,860,285,,,,277,947,1972
206,166,Charlie Scott*,PG,23,PHO,6,,177,48,113,.425,,,,48,113,.425,.425,17,21,.810,,,23,26,,,,19,113,1972
207,167,Larry Siegfried,PG,32,TOT,31,,558,43,123,.350,,,,43,123,.350,.350,32,37,.865,,,42,72,,,,53,118,1972
208,167,Larry Siegfried,PG,32,HOU,10,,223,18,46,.391,,,,18,46,.391,.391,12,14,.857,,,10,20,,,,21,48,1972
209,167,Larry Siegfried,PG,32,ATL,21,,335,25,77,.325,,,,25,77,.325,.325,20,23,.870,,,32,52,,,,32,70,1972
210,168,Paul Silas,PF,28,PHO,80,,3082,485,1031,.470,,,,485,1031,.470,.470,433,560,.773,,,955,343,,,,201,1403,1972
211,169,Jerry Sloan*,SG,29,CHI,82,,3035,535,1206,.444,,,,535,1206,.444,.444,258,391,.660,,,691,211,,,,309,1328,1972
212,170,Bingo Smith,SF,25,CLE,82,,2734,527,1190,.443,,,,527,1190,.443,.443,178,224,.795,,,502,247,,,,222,1232,1972
213,171,Elmore Smith,C,22,BUF,78,,3186,579,1275,.454,,,,579,1275,.454,.454,194,363,.534,,,1184,111,,,,306,1352,1972
214,172,Garfield Smith,PF,26,BOS,26,,134,28,66,.424,,,,28,66,.424,.424,6,31,.194,,,37,8,,,,22,62,1972
215,173,Greg Smith,SF,25,TOT,82,,2256,309,671,.461,,,,309,671,.461,.461,111,168,.661,,,483,222,,,,259,729,1972
216,173,Greg Smith,SF,25,MIL,28,,737,97,198,.490,,,,97,198,.490,.490,41,58,.707,,,161,63,,,,92,235,1972
217,173,Greg Smith,SF,25,HOU,54,,1519,212,473,.448,,,,212,473,.448,.448,70,110,.636,,,322,159,,,,167,494,1972
218,174,Randy Smith,SF,23,BUF,76,,2094,432,896,.482,,,,432,896,.482,.482,158,254,.622,,,368,189,,,,202,1022,1972
219,175,William Smith,C,22,POR,22,,448,72,173,.416,,,,72,173,.416,.416,38,64,.594,,,135,19,,,,73,182,1972
220,176,Dick Snyder,SG,27,SEA,73,,2534,496,937,.529,,,,496,937,.529,.529,218,259,.842,,,228,283,,,,200,1210,1972
221,177,Dave Sorenson,PF,23,CLE,76,,1162,213,475,.448,,,,213,475,.448,.448,106,136,.779,,,301,81,,,,120,532,1972
222,178,Dave Stallworth,SF,30,TOT,78,,2040,336,778,.432,,,,336,778,.432,.432,152,188,.809,,,433,158,,,,217,824,1972
223,178,Dave Stallworth,SF,30,NYK,14,,225,33,88,.375,,,,33,88,.375,.375,29,35,.829,,,35,25,,,,31,95,1972
224,178,Dave Stallworth,SF,30,BAL,64,,1815,303,690,.439,,,,303,690,.439,.439,123,153,.804,,,398,133,,,,186,729,1972
225,179,Larry Steele,SG,22,POR,72,,1311,148,308,.481,,,,148,308,.481,.481,70,97,.722,,,282,161,,,,198,366,1972
226,180,Fred Taylor,SG,23,TOT,34,,283,36,117,.308,,,,36,117,.308,.308,15,32,.469,,,54,18,,,,40,87,1972
227,180,Fred Taylor,SG,23,PHO,13,,69,6,27,.222,,,,6,27,.222,.222,4,13,.308,,,17,7,,,,8,16,1972
228,180,Fred Taylor,SG,23,CIN,21,,214,30,90,.333,,,,30,90,.333,.333,11,19,.579,,,37,11,,,,32,71,1972
229,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
230,181,Nate Thurmond*,C,30,GSW,78,,3362,628,1454,.432,,,,628,1454,.432,.432,417,561,.743,,,1252,230,,,,214,1673,1972
231,182,Rudy Tomjanovich*,PF,23,HOU,78,,2689,500,1010,.495,,,,500,1010,.495,.495,172,238,.723,,,923,117,,,,193,1172,1972
232,183,George Trapp,PF,23,ATL,60,,890,144,388,.371,,,,144,388,.371,.371,105,139,.755,,,183,51,,,,144,393,1972
233,184,John Trapp,SF,26,LAL,58,,759,139,314,.443,,,,139,314,.443,.443,51,73,.699,,,180,42,,,,130,329,1972
234,185,John Tresvant,PF,32,BAL,65,,1227,162,360,.450,,,,162,360,.450,.450,121,148,.818,,,323,83,,,,175,445,1972
235,186,Bill Turner,PF,27,GSW,62,,597,71,181,.392,,,,71,181,.392,.392,40,53,.755,,,131,22,,,,67,182,1972
236,187,Wes Unseld*,C,25,BAL,76,,3171,409,822,.498,,,,409,822,.498,.498,171,272,.629,,,1336,278,,,,218,989,1972
237,188,John Vallely,SG,23,TOT,49,,366,69,171,.404,,,,69,171,.404,.404,30,45,.667,,,32,37,,,,50,168,1972
238,188,John Vallely,SG,23,ATL,9,,110,20,43,.465,,,,20,43,.465,.465,13,20,.650,,,11,9,,,,13,53,1972
239,188,John Vallely,SG,23,HOU,40,,256,49,128,.383,,,,49,128,.383,.383,17,25,.680,,,21,28,,,,37,115,1972
240,189,Dick Van Arsdale,SG,28,PHO,82,,3096,545,1178,.463,,,,545,1178,.463,.463,529,626,.845,,,334,297,,,,232,1619,1972
241,190,Tom Van Arsdale,SF,28,CIN,73,,2598,550,1205,.456,,,,550,1205,.456,.456,299,396,.755,,,350,198,,,,241,1399,1972
242,191,Norm Van Lier,PG,24,TOT,79,,2415,334,761,.439,,,,334,761,.439,.439,237,300,.790,,,357,542,,,,239,905,1972
243,191,Norm Van Lier,PG,24,CIN,10,,275,28,90,.311,,,,28,90,.311,.311,17,22,.773,,,58,51,,,,32,73,1972
244,191,Norm Van Lier,PG,24,CHI,69,,2140,306,671,.456,,,,306,671,.456,.456,220,278,.791,,,299,491,,,,207,832,1972
245,192,Neal Walk,C,23,PHO,81,,2142,506,1057,.479,,,,506,1057,.479,.479,256,344,.744,,,665,151,,,,295,1268,1972
246,193,Chet Walker*,SF,31,CHI,78,,2588,619,1225,.505,,,,619,1225,.505,.505,481,568,.847,,,473,178,,,,171,1719,1972
247,194,Jimmy Walker,SG,27,DET,78,,3083,634,1386,.457,,,,634,1386,.457,.457,397,480,.827,,,231,315,,,,198,1665,1972
248,195,Cornell Warner,PF,23,BUF,62,,1239,162,366,.443,,,,162,366,.443,.443,58,78,.744,,,379,54,,,,125,382,1972
249,196,John Warren,SG,24,CLE,68,,969,144,345,.417,,,,144,345,.417,.417,49,58,.845,,,133,91,,,,92,337,1972
250,197,Bobby Washington,PG,24,CLE,69,,967,123,309,.398,,,,123,309,.398,.398,104,128,.813,,,129,223,,,,135,350,1972
251,198,Jim Washington,PF,28,TOT,84,,2961,393,885,.444,,,,393,885,.444,.444,256,323,.793,,,736,146,,,,276,1042,1972
252,198,Jim Washington,PF,28,PHI,17,,545,68,156,.436,,,,68,156,.436,.436,55,67,.821,,,135,25,,,,59,191,1972
253,198,Jim Washington,PF,28,ATL,67,,2416,325,729,.446,,,,325,729,.446,.446,201,256,.785,,,601,121,,,,217,851,1972
254,199,Jeff Webb,SG,23,TOT,46,,238,40,100,.400,,,,40,100,.400,.400,16,23,.696,,,35,23,,,,29,96,1972
255,199,Jeff Webb,SG,23,MIL,19,,109,9,35,.257,,,,9,35,.257,.257,11,13,.846,,,18,7,,,,8,29,1972
256,199,Jeff Webb,SG,23,PHO,27,,129,31,65,.477,,,,31,65,.477,.477,5,10,.500,,,17,16,,,,21,67,1972
257,200,Bob Weiss,PG,29,CHI,82,,2450,358,832,.430,,,,358,832,.430,.430,212,254,.835,,,170,377,,,,212,928,1972
258,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1972
259,201,Walt Wesley,C,27,CLE,82,,2185,412,1006,.410,,,,412,1006,.410,.410,196,291,.674,,,711,76,,,,245,1020,1972
260,202,Jerry West*,PG,33,LAL,77,,2973,735,1540,.477,,,,735,1540,.477,.477,515,633,.814,,,327,747,,,,209,1985,1972
261,203,John Wetzel,SG,27,PHO,51,,419,31,82,.378,,,,31,82,.378,.378,24,30,.800,,,65,56,,,,71,86,1972
262,204,Jo Jo White*,PG,25,BOS,79,,3261,770,1788,.431,,,,770,1788,.431,.431,285,343,.831,,,446,416,,,,227,1825,1972
263,205,Sidney Wicks,PF,22,POR,82,,3245,784,1837,.427,,,,784,1837,.427,.427,441,621,.710,,,943,350,,,,186,2009,1972
264,206,Lenny Wilkens*,PG,34,SEA,80,,2989,479,1027,.466,,,,479,1027,.466,.466,480,620,.774,,,338,766,,,,209,1438,1972
265,207,Art Williams,PG,32,BOS,81,,1326,161,339,.475,,,,161,339,.475,.475,90,119,.756,,,256,327,,,,204,412,1972
266,208,Milt Williams,PG,26,ATL,10,,127,23,53,.434,,,,23,53,.434,.434,21,29,.724,,,4,20,,,,18,67,1972
267,209,Nate Williams,SG,21,CIN,81,,2173,418,968,.432,,,,418,968,.432,.432,127,172,.738,,,372,174,,,,300,963,1972
268,210,Ron Williams,PG,27,GSW,80,,1932,291,614,.474,,,,291,614,.474,.474,195,234,.833,,,147,308,,,,232,777,1972
269,211,Isaiah Wilson,SG,23,DET,48,,322,63,177,.356,,,,63,177,.356,.356,41,56,.732,,,47,41,,,,32,167,1972
270,212,Lee Winfield,PG,24,SEA,81,,2040,343,692,.496,,,,343,692,.496,.496,175,262,.668,,,218,290,,,,198,861,1972
271,213,Dave Wohl,PG,22,PHI,79,,1628,243,567,.429,,,,243,567,.429,.429,156,206,.757,,,150,228,,,,229,642,1972
272,214,Barry Yates,PF,26,PHI,24,,144,31,83,.373,,,,31,83,.373,.373,7,11,.636,,,40,7,,,,14,69,1972
273,215,Charlie Yelverton,SG,23,POR,69,,1227,206,530,.389,,,,206,530,.389,.389,133,188,.707,,,201,81,,,,145,545,1972
274,216,Gary Zeller,SG,24,BAL,28,,471,83,229,.362,,,,83,229,.362,.362,22,35,.629,,,65,30,,,,62,188,1972
