,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
191,153,Chet Walker*,SF,28,PHI,82,,2753,554,1145,.484,,,,554,1145,.484,.484,369,459,.804,,,640,144,,,,244,1477,1969
192,154,Jimmy Walker,SG,24,DET,69,,1639,312,670,.466,,,,312,670,.466,.466,182,229,.795,,,157,221,,,,172,806,1969
193,155,Dwight Waller,F,23,ATL,11,,29,2,9,.222,,,,2,9,.222,.222,3,7,.429,,,10,1,,,,8,7,1969
194,156,Bob Warlick,SG,27,TOT,66,,997,213,509,.418,,,,213,509,.418,.418,87,142,.613,,,152,132,,,,122,513,1969
195,156,Bob Warlick,SG,27,MIL,3,,22,1,8,.125,,,,1,8,.125,.125,4,5,.800,,,1,1,,,,3,6,1969
196,156,Bob Warlick,SG,27,PHO,63,,975,212,501,.423,,,,212,501,.423,.423,83,137,.606,,,151,131,,,,119,507,1969
197,157,Jim Washington,SF,25,CHI,80,,2705,440,1023,.430,,,,440,1023,.430,.430,241,356,.677,,,847,104,,,,226,1121,1969
198,158,Bob Weiss,PG,26,TOT,77,,1478,189,499,.379,,,,189,499,.379,.379,128,160,.800,,,162,199,,,,174,506,1969
199,158,Bob Weiss,PG,26,MIL,15,,242,36,114,.316,,,,36,114,.316,.316,27,34,.794,,,27,27,,,,24,99,1969
200,158,Bob Weiss,PG,26,CHI,62,,1236,153,385,.397,,,,153,385,.397,.397,101,126,.802,,,135,172,,,,150,407,1969
201,159,Walt Wesley,C,24,CIN,82,,1334,245,534,.459,,,,245,534,.459,.459,134,207,.647,,,403,47,,,,191,624,1969
202,160,Jerry West*,SG,30,LAL,61,,2394,545,1156,.471,,,,545,1156,.471,.471,490,597,.821,,,262,423,,,,156,1580,1969
203,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,1969
204,161,Ken Wilburn,SF,24,CHI,4,,14,3,8,.375,,,,3,8,.375,.375,1,4,.250,,,3,1,,,,1,7,1969
205,162,Lenny Wilkens*,PG,31,SEA,82,,3463,644,1462,.440,,,,644,1462,.440,.440,547,710,.770,,,511,674,,,,294,1835,1969
206,163,Art Williams,PG,29,SDR,79,,1987,227,592,.383,,,,227,592,.383,.383,105,149,.705,,,364,524,,,,238,559,1969
207,164,Cliff Williams,G,23,DET,3,,18,2,9,.222,,,,2,9,.222,.222,0,0,,,,3,2,,,,7,4,1969
208,165,Ron Williams,PG,24,SFW,75,,1472,238,567,.420,,,,238,567,.420,.420,109,142,.768,,,178,247,,,,176,585,1969
209,166,Sam Williams,SG,24,MIL,55,,628,78,228,.342,,,,78,228,.342,.342,72,134,.537,,,109,61,,,,106,228,1969
210,167,George Wilson,C,26,TOT,79,,1846,272,663,.410,,,,272,663,.410,.410,153,235,.651,,,721,108,,,,232,697,1969
211,167,George Wilson,C,26,PHO,41,,1294,191,481,.397,,,,191,481,.397,.397,93,151,.616,,,505,76,,,,145,475,1969
212,167,George Wilson,C,26,PHI,38,,552,81,182,.445,,,,81,182,.445,.445,60,84,.714,,,216,32,,,,87,222,1969
213,168,Tom Workman,F-C,24,BAL,21,,86,22,54,.407,,,,22,54,.407,.407,9,15,.600,,,27,2,,,,16,53,1969
